dataset,model,text,is_false_positive,p_unwanted,msg_type,digit_count,count_currency,message_length,urgency_count,count_links,has_url,uppercase_ratio
mendeley,A,I'm really sorry i won't b able 2 do this friday.hope u can find an alternative.hope yr term's going ok:-),False,0.0154,other,1.0,0.0,106.0,0.0,0.0,0.0,0.013
mendeley,A,"Sorry I flaked last night, shit's seriously goin down with my roommate, what you up to tonight?",False,0.0129,other,0.0,0.0,95.0,0.0,0.0,0.0,0.027
mendeley,A,K:)k:)good:)study well.,False,0.0125,other,0.0,0.0,23.0,0.0,0.0,0.0,0.067
mendeley,A,"Got fujitsu, ibm, hp, toshiba... Got a lot of model how to say...",False,0.0107,other,0.0,0.0,65.0,0.0,0.0,0.0,0.045
mendeley,A,Now project pa. After that only i can come.,False,0.0074,other,0.0,0.0,43.0,0.0,0.0,0.0,0.061
mendeley,A,Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.,False,0.0362,other,0.0,0.0,98.0,0.0,0.0,0.0,0.013
mendeley,A,Bring tat cd don forget,False,0.0156,other,0.0,0.0,23.0,0.0,0.0,0.0,0.053
mendeley,A,R u over scratching it?,False,0.006,other,0.0,0.0,23.0,0.0,0.0,0.0,0.056
mendeley,A,"Wow ... I love you sooo much, you know ? I can barely stand it ! I wonder how your day goes and if you are well, my love ... I think of you and miss you",False,0.009,other,0.0,0.0,152.0,0.0,0.0,0.0,0.047
mendeley,A,Lara said she can loan me  &lt;#&gt; .,False,0.0032,other,0.0,0.0,38.0,0.0,0.0,0.0,0.042
mendeley,A,R ? comin back for dinner?,False,0.041,other,0.0,0.0,26.0,0.0,0.0,0.0,0.05
mendeley,A,70 mins but i had to stop somewhere first.,False,0.0262,other,2.0,0.0,42.0,0.0,0.0,0.0,0.0
mendeley,A,When you guys planning on coming over?,False,0.0112,recharge/plan,0.0,0.0,38.0,0.0,0.0,0.0,0.032
mendeley,A,Pls send me your address sir.,False,0.0787,other,0.0,0.0,29.0,0.0,0.0,0.0,0.043
mendeley,A,Well I'm going to be an aunty!,False,0.0134,other,0.0,0.0,30.0,0.0,0.0,0.0,0.091
mendeley,A,Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8,False,0.0192,other,1.0,0.0,127.0,0.0,0.0,0.0,0.271
mendeley,A,Tell my  bad character which u Dnt lik in me. I'll try to change in  &lt;#&gt; . I ll add tat 2 my new year resolution. Waiting for ur reply.Be frank...good morning.,False,0.0132,other,1.0,0.0,165.0,0.0,0.0,0.0,0.051
mendeley,A,"Goodnight, sleep well da please take care pa. Please.",False,0.0085,other,0.0,0.0,53.0,0.0,0.0,0.0,0.048
mendeley,A,You'd like that wouldn't you? Jerk!,False,0.0173,other,0.0,0.0,35.0,0.0,0.0,0.0,0.077
mendeley,A,Nt yet chikku..simple habba..hw abt u?,False,0.0143,other,0.0,0.0,38.0,0.0,0.0,0.0,0.036
mendeley,A,"That's cool, I'll come by like  &lt;#&gt; ish",False,0.004,other,0.0,0.0,45.0,0.0,0.0,0.0,0.069
mendeley,A,Gud mrng dear hav a nice day,False,0.0119,other,0.0,0.0,28.0,0.0,0.0,0.0,0.045
mendeley,A,Lol boo I was hoping for a laugh,False,0.0179,other,0.0,0.0,32.0,0.0,0.0,0.0,0.08
mendeley,A,Then u drive lor.,False,0.0077,other,0.0,0.0,17.0,0.0,0.0,0.0,0.077
mendeley,A,When is school starting. Where will you stay. What's the weather like. And the food. Do you have a social support system like friends in the school. All these things are important.,False,0.0448,other,0.0,0.0,180.0,0.0,0.0,0.0,0.042
mendeley,A,Yeah I can still give you a ride,False,0.0114,other,0.0,0.0,32.0,0.0,0.0,0.0,0.08
mendeley,A,I've been barred from all B and Q stores for life!?This twat in orange dungerees came up to me and asked if I wanted decking? So I got the first punch in!!,False,0.0493,other,0.0,0.0,155.0,0.0,0.0,0.0,0.059
mendeley,A,Love you sushma..love u lot..,False,0.0111,other,0.0,0.0,29.0,0.0,0.0,0.0,0.048
mendeley,A,She is annoying... I hate when she does this...She turns what should be a fun trip into an annoying day of what she wants,False,0.0107,other,0.0,0.0,121.0,0.0,0.0,0.0,0.033
mendeley,A,Thanks for picking up the trash.,False,0.0176,other,0.0,0.0,32.0,0.0,0.0,0.0,0.038
mendeley,A,HMM yeah if your not too grooved out! And im looking forward to my pound special :),False,0.0175,other,0.0,0.0,83.0,0.0,0.0,0.0,0.062
mendeley,A,Yes. They replied my mail. I'm going to the management office later. Plus will in to bank later also.or on wednesday.,False,0.0198,other,0.0,0.0,117.0,0.0,0.0,0.0,0.044
mendeley,A,I cant wait to see you! How were the photos were useful? :),False,0.0162,other,0.0,0.0,59.0,0.0,0.0,0.0,0.047
mendeley,A,"Hiya, probably coming home * weekend after next",False,0.0125,other,0.0,0.0,47.0,0.0,0.0,0.0,0.026
mendeley,A,Smith waste da.i wanna gayle.,False,0.0096,other,0.0,0.0,29.0,0.0,0.0,0.0,0.043
mendeley,A,Thx. All will be well in a few months,False,0.0155,other,0.0,0.0,37.0,0.0,0.0,0.0,0.071
mendeley,A,How long does applebees take,False,0.0047,other,0.0,0.0,28.0,0.0,0.0,0.0,0.042
mendeley,A,"Sir, good morning. Hope you had a good weekend. I called to let you know that i was able to raise  &lt;#&gt;  from my dad. He however said he would make the rest available by mid feb. This amount is still quite short and",False,0.0096,other,0.0,0.0,276.0,0.0,0.0,0.0,0.034
mendeley,A,K..k...from tomorrow onwards started ah?,False,0.0251,other,0.0,0.0,40.0,0.0,0.0,0.0,0.033
mendeley,A,Da my birthdate in certificate is in april but real date is today. But dont publish it. I shall give you a special treat if you keep the secret. Any way thanks for the wishes,False,0.0126,other,0.0,0.0,174.0,0.0,0.0,0.0,0.029
mendeley,A,Joy's father is John. Then John is the NAME of Joy's father. Mandan,False,0.0166,other,0.0,0.0,67.0,0.0,0.0,0.0,0.196
mendeley,A,"Tick, tick, tick ... Babe",False,0.022,other,0.0,0.0,25.0,0.0,0.0,0.0,0.125
mendeley,A,Ujhhhhhhh computer shipped out with address to sandiago and parantella lane. Wtf. Poop.,False,0.0546,delivery/logistics,0.0,0.0,87.0,0.0,0.0,0.0,0.042
mendeley,A,Do you still have the grinder?,False,0.009,other,0.0,0.0,30.0,0.0,0.0,0.0,0.042
mendeley,A,Yes its possible but dint try. Pls dont tell to any one k,False,0.0183,other,0.0,0.0,57.0,0.0,0.0,0.0,0.045
mendeley,A,"It could work, I hope so?I am sure that we'll reach a decision at the next meeting",False,0.0056,appointment/reminder,0.0,0.0,82.0,0.0,0.0,0.0,0.048
mendeley,A,As per your request 'Melle Melle (Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,False,0.0388,other,1.0,0.0,140.0,0.0,0.0,0.0,0.073
mendeley,A,"Yeah we wouldn't leave for an hour at least, how's 4 sound?",False,0.0131,other,1.0,0.0,59.0,0.0,0.0,0.0,0.023
mendeley,A,U call me alter at 11 ok.,False,0.0229,other,2.0,0.0,25.0,0.0,0.0,0.0,0.062
mendeley,A,"Good afternoon, my love. It was good to see your words on YM and get your tm. Very smart move, my slave ... *smiles* ... I drink my coffee and await you.",False,0.0268,other,0.0,0.0,153.0,0.0,0.0,0.0,0.055
mendeley,A,Idea will soon get converted to live:),False,0.0351,other,0.0,0.0,38.0,0.0,0.0,0.0,0.033
mendeley,A,Good Morning my Dear Shijutta........... Have a great &amp; successful day.,False,0.0087,other,0.0,0.0,75.0,0.0,0.0,0.0,0.098
mendeley,A,I'm in office now da:)where are you?,False,0.0107,other,0.0,0.0,36.0,0.0,0.0,0.0,0.038
mendeley,A,Mind blastin.. No more Tsunamis will occur from now on.. Rajnikant stopped swimming in Indian Ocean..:-D,False,0.0929,other,0.0,0.0,104.0,0.0,0.0,0.0,0.086
mendeley,A,No current and food here. I am alone also,False,0.0106,other,0.0,0.0,41.0,0.0,0.0,0.0,0.062
mendeley,A,Yes watching footie but worried we're going to blow it - Phil Neville?,False,0.0133,other,0.0,0.0,70.0,0.0,0.0,0.0,0.055
mendeley,A,Lol I would but my mom would have a fit and tell the whole family how crazy and terrible I am,False,0.0066,other,0.0,0.0,93.0,0.0,0.0,0.0,0.041
mendeley,A,Good Morning my Dear........... Have a great DAY?.ENJOY?,False,0.0196,other,0.0,0.0,56.0,0.0,0.0,0.0,0.343
mendeley,A,SORRY IM STIL  AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630,False,0.0427,other,7.0,0.0,69.0,0.0,0.0,0.0,1.0
mendeley,A,Hey what happen de. Are you alright.,False,0.0081,other,0.0,0.0,36.0,0.0,0.0,0.0,0.071
mendeley,A,Good sleep is about rhythm. The person has to establish a rhythm that the body will learn and use. If you want to know more :-),False,0.0325,other,0.0,0.0,127.0,0.0,0.0,0.0,0.031
mendeley,A,"Mmmmm ... I loved waking to your words this morning ! I miss you too, my Love. I hope your day goes well and you are happy. I wait for us to be together again",False,0.0484,other,0.0,0.0,158.0,0.0,0.0,0.0,0.051
mendeley,A,What happen to her tell the truth,False,0.0109,other,0.0,0.0,33.0,0.0,0.0,0.0,0.037
mendeley,A,"Watching cartoon, listening music ; at evening, have to go temple..",False,0.0171,other,0.0,0.0,67.0,0.0,0.0,0.0,0.019
mendeley,A,I enjoy watching and playing football and basketball. Anything outdoors. And you?,False,0.0305,other,0.0,0.0,81.0,0.0,0.0,0.0,0.045
mendeley,A,I've been searching for the right words to thank you for this breather. I promise i wont take your help for granted and will fulfil my promise. You have been wonderful and a blessing at all times.,False,0.034,other,0.0,0.0,196.0,0.0,0.0,0.0,0.019
mendeley,A,Is she replying. Has boye changed his phone number,False,0.0399,other,0.0,0.0,50.0,0.0,0.0,0.0,0.049
mendeley,A,Happy New year my dear brother. I really do miss you. Just got your number and decided to send you this text wishing you only happiness. Abiola,False,0.0278,other,0.0,0.0,143.0,0.0,0.0,0.0,0.044
mendeley,A,S..antha num corrct dane,False,0.0096,other,0.0,0.0,24.0,0.0,0.0,0.0,0.053
mendeley,A,Wa... U so efficient... Gee... Thanx...,False,0.0138,other,0.0,0.0,39.0,0.0,0.0,0.0,0.182
mendeley,A,"That's very rude, you on campus?",False,0.0195,other,0.0,0.0,32.0,0.0,0.0,0.0,0.042
mendeley,A,Oh all have to come ah?,False,0.007,other,0.0,0.0,23.0,0.0,0.0,0.0,0.059
mendeley,A,I cant pick the phone right now. Pls send a message if anything urgent..,False,0.0341,other,0.0,0.0,72.0,1.0,0.0,0.0,0.036
mendeley,A,And maybe some pressies,False,0.009,other,0.0,0.0,23.0,0.0,0.0,0.0,0.05
mendeley,A,You are not bothering me but you have to trust my answers. Pls.,False,0.0167,other,0.0,0.0,63.0,0.0,0.0,0.0,0.041
mendeley,A,I will reach before ten morning,False,0.0091,other,0.0,0.0,31.0,0.0,0.0,0.0,0.038
mendeley,A,"That's cool he'll be here all night, lemme know when you're around",False,0.0082,other,0.0,0.0,66.0,0.0,0.0,0.0,0.02
mendeley,A,How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.I?m knackered and i?m dreading work tonight. What are thou upto tonight. X,False,0.0224,other,1.0,0.0,159.0,0.0,0.0,0.0,0.058
mendeley,A,"Aight will do, thanks again for comin out",False,0.0178,other,0.0,0.0,41.0,0.0,0.0,0.0,0.03
mendeley,A,I might go 2 sch. Yar at e salon now v boring.,False,0.0142,other,1.0,0.0,46.0,0.0,0.0,0.0,0.062
mendeley,A,I'm home.,False,0.0111,other,0.0,0.0,9.0,0.0,0.0,0.0,0.167
mendeley,A,"Yeah I should be able to, I'll text you when I'm ready to meet up",False,0.0156,other,0.0,0.0,65.0,0.0,0.0,0.0,0.083
mendeley,A,Otherwise had part time job na-tuition..,False,0.0128,other,0.0,0.0,40.0,0.0,0.0,0.0,0.031
mendeley,A,Really dun bluff me leh... U sleep early too. Nite...,False,0.0066,other,0.0,0.0,53.0,0.0,0.0,0.0,0.081
mendeley,A,I'm going out to buy mum's present ar.,False,0.0133,other,0.0,0.0,38.0,0.0,0.0,0.0,0.036
mendeley,A,Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.,False,0.0179,other,0.0,0.0,135.0,0.0,0.0,0.0,0.037
mendeley,A,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,False,0.0475,other,0.0,0.0,152.0,0.0,0.0,0.0,0.081
mendeley,A,Ok leave no need to ask,False,0.0056,other,0.0,0.0,23.0,0.0,0.0,0.0,0.056
mendeley,A,Ranjith cal drpd,False,0.0153,other,0.0,0.0,16.0,0.0,0.0,0.0,0.071
mendeley,A,"Theoretically yeah, he could be able to come",False,0.0061,other,0.0,0.0,44.0,0.0,0.0,0.0,0.028
mendeley,A,Lol ok your forgiven :),False,0.0438,other,0.0,0.0,23.0,0.0,0.0,0.0,0.059
mendeley,A,We'll join the  &lt;#&gt;  bus,False,0.0042,other,0.0,0.0,30.0,0.0,0.0,0.0,0.056
mendeley,A,"Sorry, I have some work..",False,0.0116,other,0.0,0.0,25.0,0.0,0.0,0.0,0.111
mendeley,A,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Virat",False,0.0492,other,0.0,0.0,155.0,0.0,0.0,0.0,0.033
mendeley,A,Sorry . I will be able to get to you. See you in the morning.,False,0.0227,other,0.0,0.0,61.0,0.0,0.0,0.0,0.068
mendeley,A,Aah bless! How's your arm?,False,0.0313,other,0.0,0.0,26.0,0.0,0.0,0.0,0.105
mendeley,A,Nothing lor... A bit bored too... Then y dun u go home early 2 sleep today...,False,0.0124,other,1.0,0.0,77.0,0.0,0.0,0.0,0.058
mendeley,A,Lol they were mad at first but then they woke up and gave in.,False,0.0186,other,0.0,0.0,61.0,0.0,0.0,0.0,0.021
mendeley,A,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say I miss u,False,0.0067,other,0.0,0.0,121.0,0.0,0.0,0.0,0.06
mendeley,A,"To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola",False,0.0195,other,0.0,0.0,101.0,0.0,0.0,0.0,0.062
mendeley,A,Did u got that persons story..all well?,False,0.0102,other,0.0,0.0,39.0,0.0,0.0,0.0,0.033
mendeley,A,Yup i thk cine is better cos no need 2 go down 2 plaza mah.,False,0.0068,other,2.0,0.0,59.0,0.0,0.0,0.0,0.024
mendeley,A,"I can't, I don't have her number!",False,0.0086,other,0.0,0.0,33.0,0.0,0.0,0.0,0.087
mendeley,A,No drama Pls.i have had enough from you and family while i am struggling in the hot sun in a strange place.No reason why there should be an ego of not going 'IF NOT INVITED' when actually its necessity to go.wait for ver,False,0.0341,other,0.0,0.0,245.0,0.0,0.0,0.0,0.077
mendeley,A,They are just making it easy to pay back. I have  &lt;#&gt; yrs to say but i can pay back earlier. You get?,False,0.0098,other,0.0,0.0,107.0,0.0,0.0,0.0,0.039
mendeley,A,Then mum's repent how?,False,0.005,other,0.0,0.0,22.0,0.0,0.0,0.0,0.059
mendeley,A,Good Morning plz call me sir..I have an urgent work..,False,0.0369,other,0.0,0.0,53.0,1.0,0.0,0.0,0.075
mendeley,A,Yeah he got in at 2 and was v apologetic. n had fallen out and she was actin like spoilt child and he got caught up in that. Till 2! But we won't go there! Not doing too badly cheers. You?,False,0.0088,other,2.0,0.0,188.0,0.0,0.0,0.0,0.036
mendeley,A,I am late. I will be there by 3,False,0.0163,other,1.0,0.0,31.0,0.0,0.0,0.0,0.095
mendeley,A,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us",False,0.2534,bank/transactional,0.0,0.0,97.0,0.0,0.0,0.0,0.101
mendeley,A,Hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal. when are u free? Katexxx,False,0.0293,other,0.0,0.0,101.0,1.0,0.0,0.0,0.024
mendeley,A,I walked an hour 2 c u! doesn?t that show I care y wont u believe im serious?,False,0.0105,other,1.0,0.0,77.0,0.0,0.0,0.0,0.036
mendeley,A,Dear i am not denying your words please,False,0.0234,other,0.0,0.0,39.0,0.0,0.0,0.0,0.031
mendeley,A,Don't make life too stressfull.. Always find time to Laugh.. It may not add years to your Life! But surely adds more life to ur years!! Gud ni8..swt dreams..,False,0.0462,other,1.0,0.0,157.0,0.0,0.0,0.0,0.06
mendeley,A,I don't quite know what to do. I still can't get hold of anyone. I cud pick you up bout 7.30pm and we can see if they're in the pub?,False,0.0124,other,3.0,0.0,132.0,0.0,0.0,0.0,0.032
mendeley,A,"Hi, wkend ok but journey terrible. Wk not good as have huge back log of marking to do",False,0.0153,other,0.0,0.0,85.0,0.0,0.0,0.0,0.03
mendeley,A,Yo you around? A friend of mine's lookin to pick up later tonight,False,0.0143,other,0.0,0.0,65.0,0.0,0.0,0.0,0.039
mendeley,A,"OH RITE. WELL IM WITH MY BEST MATE PETE, WHO I WENT OUT WITH 4 A WEEK+ NOW WERE 2GEVA AGAIN. ITS BEEN LONGER THAN A WEEK.",False,0.1178,other,2.0,0.0,121.0,0.0,0.0,0.0,1.0
mendeley,A,K.:)do it at evening da:)urgent:),False,0.0105,other,0.0,0.0,33.0,1.0,0.0,0.0,0.045
mendeley,A,Can you let me know details of fri when u find out cos I'm not in tom or fri. mentionned chinese. Thanks,False,0.0159,other,0.0,0.0,104.0,0.0,0.0,0.0,0.037
mendeley,A,That was random saw my old roomate on campus. He graduated,False,0.0084,other,0.0,0.0,58.0,0.0,0.0,0.0,0.043
mendeley,A,Of course. I guess god's just got me on hold right now.,False,0.0153,other,0.0,0.0,55.0,0.0,0.0,0.0,0.049
mendeley,A,We have pizza if u want,False,0.0086,other,0.0,0.0,23.0,0.0,0.0,0.0,0.056
mendeley,A,Anything lor but toa payoh got place 2 walk meh...,False,0.0058,other,1.0,0.0,50.0,0.0,0.0,0.0,0.027
mendeley,A,V skint too but fancied few bevies.waz gona go meet &othrs in spoon but jst bin watchng planet earth&sofa is v comfey; If i dont make it hav gd night,False,0.0073,recharge/plan,0.0,0.0,149.0,0.0,0.0,0.0,0.017
mendeley,A,here is my new address -apples&pairs&all that malarky,False,0.0158,other,0.0,0.0,53.0,0.0,0.0,0.0,0.0
mendeley,A,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?",False,0.017,other,0.0,0.0,92.0,0.0,0.0,0.0,0.029
mendeley,A,Yo come over carlos will be here soon,False,0.0145,other,0.0,0.0,37.0,0.0,0.0,0.0,0.033
mendeley,A,I.ll get there tomorrow and send it to you,False,0.0182,other,0.0,0.0,42.0,0.0,0.0,0.0,0.03
mendeley,A,There are many company. Tell me the language.,False,0.0085,other,0.0,0.0,45.0,0.0,0.0,0.0,0.056
mendeley,A,Ummma.will call after check in.our life will begin from qatar so pls pray very hard.,False,0.0316,other,0.0,0.0,84.0,0.0,0.0,0.0,0.015
mendeley,A,"Remember all those whom i hurt during days of satanic imposter in me.need to pay a price,so be it.may destiny keep me going and as u said pray that i get the mind to get over the same.",False,0.0119,other,0.0,0.0,184.0,0.0,0.0,0.0,0.007
mendeley,A,Beerage?,False,0.0179,other,0.0,0.0,8.0,0.0,0.0,0.0,0.143
mendeley,A,Oh ho. Is this the first time u use these type of words,False,0.0166,other,0.0,0.0,55.0,0.0,0.0,0.0,0.048
mendeley,A,Please dont say like that. Hi hi hi,False,0.0137,other,0.0,0.0,35.0,0.0,0.0,0.0,0.074
mendeley,A,What's nannys address?,False,0.0224,other,0.0,0.0,22.0,0.0,0.0,0.0,0.056
mendeley,A,"Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? I miss you, boytoy ...Did you go to the gym too ?",False,0.0563,other,0.0,0.0,116.0,0.0,0.0,0.0,0.1
mendeley,A,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake?",False,0.0208,other,1.0,0.0,133.0,0.0,0.0,0.0,0.068
mendeley,A,Do u ever get a song stuck in your head for no reason and it won't go away til u listen to it like 5 times?,False,0.1182,other,1.0,0.0,107.0,0.0,0.0,0.0,0.013
mendeley,A,Dhoni have luck to win some big title.so we will win:),False,0.1662,other,0.0,0.0,54.0,2.0,0.0,0.0,0.024
mendeley,A,"Motivate Behind every darkness, there is a shining light waiting for you to find it... Behind every best friend, there is always trust and love... BSLVYL",False,0.044,other,0.0,0.0,153.0,0.0,0.0,0.0,0.075
mendeley,A,Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed!,False,0.0173,other,0.0,0.0,71.0,0.0,0.0,0.0,0.036
mendeley,A,You made my day. Do have a great day too.,False,0.0068,other,0.0,0.0,41.0,0.0,0.0,0.0,0.067
mendeley,A,Aiyo cos i sms ? then ? neva reply so i wait 4 ? to reply lar. I tot ? havent finish ur lab wat.,False,0.0335,other,1.0,0.0,96.0,0.0,0.0,0.0,0.029
mendeley,A,He's in lag. That's just the sad part but we keep in touch thanks to skype,False,0.013,other,0.0,0.0,74.0,0.0,0.0,0.0,0.036
mendeley,A,Can come my room but cannot come my house cos my house still messy... Haha...,False,0.0027,other,0.0,0.0,77.0,0.0,0.0,0.0,0.035
mendeley,A,Where at were hungry too,False,0.0165,other,0.0,0.0,24.0,0.0,0.0,0.0,0.05
mendeley,A,Can... I'm free...,False,0.1011,other,0.0,0.0,18.0,1.0,0.0,0.0,0.222
mendeley,A,"Say this slowly.? GOD,I LOVE YOU and I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people, u c miracle tomorrow..",False,0.0284,other,0.0,0.0,134.0,0.0,0.0,0.0,0.456
mendeley,A,Still i have not checked it..,False,0.0051,other,0.0,0.0,29.0,0.0,0.0,0.0,0.045
mendeley,A,What is the plural of the noun research?,False,0.0103,other,0.0,0.0,40.0,0.0,0.0,0.0,0.031
mendeley,A,Im done. Just studyn in library,False,0.0159,other,0.0,0.0,31.0,0.0,0.0,0.0,0.08
mendeley,A,Shall I bring us a bottle of wine to keep us amused? Only joking! I?ll bring one anyway,False,0.0181,other,0.0,0.0,87.0,0.0,0.0,0.0,0.06
mendeley,A,Where did u go? My phone is gonna die you have to stay in here,False,0.0174,other,0.0,0.0,62.0,0.0,0.0,0.0,0.043
mendeley,A,No one interested. May be some business plan.,False,0.0084,recharge/plan,0.0,0.0,45.0,0.0,0.0,0.0,0.056
mendeley,A,What's your room number again? Wanna make sure I'm knocking on the right door,False,0.0275,other,0.0,0.0,77.0,0.0,0.0,0.0,0.049
mendeley,A,At WHAT TIME should i come tomorrow. Please confirm,False,0.0119,other,0.0,0.0,51.0,0.0,0.0,0.0,0.238
mendeley,A,You can jot down things you want to remember later.,False,0.0081,other,0.0,0.0,51.0,0.0,0.0,0.0,0.024
mendeley,A,Lil fever:) now fine:),False,0.0174,other,0.0,0.0,22.0,0.0,0.0,0.0,0.067
mendeley,A,Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx,False,0.0181,other,0.0,0.0,129.0,0.0,0.0,0.0,0.02
mendeley,A,How long does it take to get it.,False,0.0059,other,0.0,0.0,32.0,0.0,0.0,0.0,0.042
mendeley,A,"Nothing much, chillin at home. Any super bowl plan?",False,0.0152,recharge/plan,0.0,0.0,51.0,0.0,0.0,0.0,0.05
mendeley,A,Wishing you and your family HAPPY NEW Year ..,False,0.0333,other,0.0,0.0,45.0,0.0,0.0,0.0,0.286
mendeley,A,What not under standing.,False,0.0085,other,0.0,0.0,24.0,0.0,0.0,0.0,0.05
mendeley,A,Did u fix the teeth?if not do it asap.ok take care.,False,0.0074,other,0.0,0.0,51.0,0.0,0.0,0.0,0.026
mendeley,A,How's it feel? Mr. Your not my real Valentine just my yo Valentine even tho u hardly play!!,False,0.017,other,0.0,0.0,91.0,0.0,0.0,0.0,0.072
mendeley,A,Those were my exact intentions,False,0.0082,other,0.0,0.0,30.0,0.0,0.0,0.0,0.038
mendeley,A,Hi darlin did youPhone me? Im atHome if youwanna chat.,False,0.0106,other,0.0,0.0,54.0,0.0,0.0,0.0,0.093
mendeley,A,"MOON has come to color your dreams, STARS to make them musical and my SMS to give you warm and Peaceful Sleep. Good Night",False,0.0473,other,0.0,0.0,121.0,0.0,0.0,0.0,0.167
mendeley,A,"Haha yeah I see that now, be there in a sec",False,0.0118,other,0.0,0.0,43.0,0.0,0.0,0.0,0.062
mendeley,A,Me too. Mark is taking forever to pick up my prescription and the pain is coming back.,False,0.0157,other,0.0,0.0,86.0,0.0,0.0,0.0,0.029
mendeley,A,"Had the money issue weigh me down but thanks to you, I can breathe easier now. I.ll make sure you dont regret it. Thanks.",False,0.009,other,0.0,0.0,121.0,0.0,0.0,0.0,0.043
mendeley,A,"I feel like a dick because I keep sleeping through your texts and facebook messages. Sup, you in town?",False,0.028,other,0.0,0.0,102.0,0.0,0.0,0.0,0.037
mendeley,A,Sorry dude. Dont know how i forgot. Even after Dan reminded me. Sorry. Hope you guys had fun.,False,0.0073,bank/transactional,0.0,0.0,93.0,0.0,0.0,0.0,0.085
mendeley,A,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,False,0.0311,other,1.0,0.0,92.0,0.0,0.0,0.0,0.043
mendeley,A,K.then any other special?,False,0.0156,other,0.0,0.0,25.0,0.0,0.0,0.0,0.05
mendeley,A,She went to attend another two rounds today..but still did't reach home..,False,0.0125,other,0.0,0.0,73.0,0.0,0.0,0.0,0.018
mendeley,A,Did you show him and wot did he say or could u not c him 4 dust?,False,0.0111,other,1.0,0.0,64.0,0.0,0.0,0.0,0.022
mendeley,A,"Argh my 3g is spotty, anyway the only thing I remember from the research we did was that province and sterling were the only problem-free places we looked at",False,0.039,other,1.0,0.0,157.0,1.0,0.0,0.0,0.016
mendeley,A,Tiwary to rcb.battle between bang and kochi.,False,0.0275,other,0.0,0.0,44.0,0.0,0.0,0.0,0.028
mendeley,A,"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted te",False,0.0456,other,0.0,0.0,260.0,0.0,0.0,0.0,0.129
mendeley,A,Going to take your babe out ?,False,0.0258,other,0.0,0.0,29.0,0.0,0.0,0.0,0.045
mendeley,A,Do u knw dis no. &lt;#&gt; ?,False,0.0034,other,0.0,0.0,28.0,0.0,0.0,0.0,0.067
mendeley,A,"Good evening Sir, hope you are having a nice day. I wanted to bring it to your notice that I have been late in paying rent for the past few months and have had to pay a $ &lt;#&gt;  charge. I felt it would be inconsidera",False,0.1463,other,0.0,1.0,482.0,0.0,0.0,0.0,0.022
mendeley,A,"Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8",False,0.0657,other,1.0,0.0,138.0,0.0,0.0,0.0,0.33
mendeley,A,"Wat time liao, where still got.",False,0.0044,other,0.0,0.0,31.0,0.0,0.0,0.0,0.042
mendeley,A,I tot u reach liao. He said t-shirt.,False,0.0092,other,0.0,0.0,36.0,0.0,0.0,0.0,0.077
mendeley,A,Change windows logoff sound..,False,0.0139,other,0.0,0.0,29.0,0.0,0.0,0.0,0.042
mendeley,A,U still painting ur wall?,False,0.0075,other,0.0,0.0,25.0,0.0,0.0,0.0,0.05
mendeley,A,Now got tv 2 watch meh? U no work today?,False,0.0145,other,1.0,0.0,40.0,0.0,0.0,0.0,0.071
mendeley,A,I ain't answerin no phone at what is actually a pretty reasonable hour but I'm sleepy,False,0.0084,other,0.0,0.0,85.0,0.0,0.0,0.0,0.029
mendeley,A,You got called a tool?,False,0.0093,other,0.0,0.0,22.0,0.0,0.0,0.0,0.059
